Datum;Schlusskurs;SMA
2018-06-20 00:00:00;101,87;97,1406
2018-06-19 00:00:00;100,86;96,9293
2018-06-18 00:00:00;100,86;96,7717
2018-06-15 00:00:00;100,13;96,5541
2018-06-14 00:00:00;101,42;96,3632
2018-06-13 00:00:00;100,85;96,1567
2018-06-12 00:00:00;101,31;95,9658
2018-06-11 00:00:00;101,05;95,7868
2018-06-08 00:00:00;101,63;95,6045
2018-06-07 00:00:00;100,88;95,4042
2018-06-06 00:00:00;102,49;95,1936
2018-06-05 00:00:00;102,19;94,8507
2018-06-04 00:00:00;101,67;94,542
2018-06-01 00:00:00;100,79;94,2074
2018-05-31 00:00:00;98,84;93,8629
2018-05-30 00:00:00;98,95;93,5858
2018-05-29 00:00:00;98,01;93,375
2018-05-25 00:00:00;98,36;93,1385
2018-05-24 00:00:00;98,31;92,9957
2018-05-23 00:00:00;98,66;92,7803
2018-05-22 00:00:00;97,5;92,454
2018-05-21 00:00:00;97,6;92,2229
2018-05-18 00:00:00;96,36;92,0943
2018-05-17 00:00:00;96,18;92,0087
2018-05-16 00:00:00;97,15;91,9853
2018-05-15 00:00:00;97,32;91,9309
2018-05-14 00:00:00;98,03;91,8708
2018-05-11 00:00:00;97,7;91,6849
2018-05-10 00:00:00;97,91;91,4625
2018-05-09 00:00:00;96,94;91,2541
2018-05-08 00:00:00;95,81;91,0095
2018-05-07 00:00:00;96,22;90,8685
2018-05-04 00:00:00;95,16;90,6061
2018-05-03 00:00:00;94,07;90,3688
2018-05-02 00:00:00;93,51;90,2874
2018-05-01 00:00:00;95;90,2306
2018-04-30 00:00:00;93,52;89,9759
2018-04-27 00:00:00;95,82;89,7352
2018-04-26 00:00:00;94,26;89,5162
2018-04-25 00:00:00;92,31;89,2817
2018-04-24 00:00:00;93,12;89,145
2018-04-23 00:00:00;95,35;89,1768
2018-04-20 00:00:00;95;88,7835
2018-04-19 00:00:00;96,11;88,5326
2018-04-18 00:00:00;96,44;88,3579
2018-04-17 00:00:00;96,07;88,1985
2018-04-16 00:00:00;94,17;88,0454
2018-04-13 00:00:00;93,08;88,0661
2018-04-12 00:00:00;93,58;88,1191
2018-04-11 00:00:00;91,86;88,1321
2018-04-10 00:00:00;92,88;88,2549
2018-04-09 00:00:00;90,77;88,4421
2018-04-06 00:00:00;90,23;88,7199
2018-04-05 00:00:00;92,38;88,9221
2018-04-04 00:00:00;92,33;88,9934
2018-04-03 00:00:00;89,71;89,041
2018-04-02 00:00:00;88,52;89,2302
2018-03-29 00:00:00;91,27;89,4483
2018-03-28 00:00:00;89,39;89,5244
2018-03-27 00:00:00;89,47;89,7352
2018-03-26 00:00:00;93,78;89,9629
2018-03-23 00:00:00;87,18;90,0419
2018-03-22 00:00:00;89,79;90,3731
2018-03-21 00:00:00;92,48;90,4665
2018-03-20 00:00:00;93,13;90,4188
2018-03-19 00:00:00;92,89;90,3991
2018-03-16 00:00:00;94,6;90,3562
2018-03-15 00:00:00;94,18;90,2628
2018-03-14 00:00:00;93,85;90,1006
2018-03-13 00:00:00;94,41;89,8872
2018-03-12 00:00:00;96,77;89,6132
2018-03-09 00:00:00;96,54;89,1801
2018-03-08 00:00:00;94,43;88,6062
2018-03-07 00:00:00;93,86;88,3543
2018-03-06 00:00:00;93,32;88,2123
2018-03-05 00:00:00;93,64;87,9367
2018-03-02 00:00:00;93,05;87,8268
2018-03-01 00:00:00;92,85;87,8642
2018-02-28 00:00:00;93,77;87,9471
2018-02-27 00:00:00;94,2;87,8769
2018-02-26 00:00:00;95,42;87,8426
2018-02-23 00:00:00;94,06;87,7563
2018-02-22 00:00:00;91,73;87,6526
2018-02-21 00:00:00;91,49;87,6366
2018-02-20 00:00:00;92,72;87,6359
2018-02-16 00:00:00;92;87,5622
2018-02-15 00:00:00;92,66;87,446
2018-02-14 00:00:00;90,81;87,3028
2018-02-13 00:00:00;89,83;87,2505
2018-02-12 00:00:00;89,13;87,1796
2018-02-09 00:00:00;88,18;87,2021
2018-02-08 00:00:00;85,01;87,1973
2018-02-07 00:00:00;89,61;87,332
2018-02-06 00:00:00;91,33;87,2654
2018-02-05 00:00:00;88;87,1192
2018-02-02 00:00:00;91,78;87,1283
2018-02-01 00:00:00;94,26;86,9045
2018-01-31 00:00:00;95,01;86,5255
2018-01-30 00:00:00;92,74;86,0913
2018-01-29 00:00:00;93,92;85,7463
2018-01-26 00:00:00;94,06;85,3534
2018-01-25 00:00:00;92,33;84,9532
2018-01-24 00:00:00;91,82;84,6212
2018-01-23 00:00:00;91,9;84,3188
2018-01-22 00:00:00;91,61;84,0121
2018-01-19 00:00:00;90;83,7203
2018-01-18 00:00:00;90,1;83,5204
2018-01-17 00:00:00;90,14;83,3422
2018-01-16 00:00:00;88,35;83,1845
2018-01-12 00:00:00;89,6;83,0091
2018-01-11 00:00:00;88,08;82,8055
2018-01-10 00:00:00;87,82;82,6857
2018-01-09 00:00:00;88,22;82,5616
2018-01-08 00:00:00;88,28;82,367
2018-01-05 00:00:00;88,19;82,0896
2018-01-04 00:00:00;87,11;81,8303
2018-01-03 00:00:00;86,35;81,5658
2018-01-02 00:00:00;85,95;81,3133
2017-12-29 00:00:00;85,54;81,2323
2017-12-28 00:00:00;85,72;81,1666
2017-12-27 00:00:00;85,71;81,0526
2017-12-26 00:00:00;85,4;81,0128
2017-12-22 00:00:00;85,51;80,9395
2017-12-21 00:00:00;85,5;80,8317
2017-12-20 00:00:00;85,52;80,7171
2017-12-19 00:00:00;85,83;80,6309
2017-12-18 00:00:00;86,38;80,4727
2017-12-15 00:00:00;86,85;80,282
2017-12-14 00:00:00;84,69;80,1071
2017-12-13 00:00:00;85,35;80,0252
2017-12-12 00:00:00;85,58;79,9426
2017-12-11 00:00:00;85,23;79,8433
2017-12-08 00:00:00;84,16;79,7579
2017-12-07 00:00:00;82,49;79,7342
2017-12-06 00:00:00;82,78;79,813
2017-12-05 00:00:00;81,59;79,8641
2017-12-04 00:00:00;81,08;79,9817
2017-12-01 00:00:00;84,26;80,108
2017-11-30 00:00:00;84,17;80,0777
2017-11-29 00:00:00;83,34;80,0102
2017-11-28 00:00:00;84,88;79,9824
2017-11-27 00:00:00;83,87;79,9147
2017-11-24 00:00:00;83,26;79,8916
2017-11-22 00:00:00;83,11;79,657
2017-11-21 00:00:00;83,72;79,4233
2017-11-20 00:00:00;82,53;79,1714
2017-11-17 00:00:00;82,4;78,9751
2017-11-16 00:00:00;83,2;78,784
2017-11-15 00:00:00;82,98;78,5117
2017-11-14 00:00:00;84,05;78,2357
2017-11-13 00:00:00;83,93;77,9277
2017-11-10 00:00:00;83,87;77,6282
2017-11-09 00:00:00;84,09;77,3241
2017-11-08 00:00:00;84,56;76,9917
2017-11-07 00:00:00;84,27;76,6036
2017-11-06 00:00:00;84,47;76,2232
2017-11-03 00:00:00;84,14;75,8331
2017-11-02 00:00:00;84,05;75,445
2017-11-01 00:00:00;83,18;75,0598
2017-10-31 00:00:00;83,18;74,655
2017-10-30 00:00:00;83,89;74,2297
2017-10-27 00:00:00;83,81;73,7873
2017-10-26 00:00:00;78,76;73,3429
2017-10-25 00:00:00;78,63;73,1098
2017-10-24 00:00:00;78,86;72,8818
2017-10-23 00:00:00;78,83;72,6149
2017-10-20 00:00:00;78,81;72,3493
2017-10-19 00:00:00;77,91;72,1395
2017-10-18 00:00:00;77,61;71,9631
2017-10-17 00:00:00;77,59;71,8358
2017-10-16 00:00:00;77,65;71,7333
2017-10-13 00:00:00;77,49;71,6146
2017-10-12 00:00:00;77,12;71,5106
2017-10-11 00:00:00;76,42;71,3986
2017-10-10 00:00:00;76,29;71,3409
2017-10-09 00:00:00;76,29;71,2641
2017-10-06 00:00:00;76;71,1912
2017-10-05 00:00:00;75,97;71,0949
2017-10-04 00:00:00;74,69;71,0171
2017-10-03 00:00:00;74,26;70,9556
2017-10-02 00:00:00;74,61;70,9246
2017-09-29 00:00:00;74,49;70,8927
2017-09-28 00:00:00;73,87;70,9061
2017-09-27 00:00:00;73,85;70,9127
2017-09-26 00:00:00;73,26;70,8746
2017-09-25 00:00:00;73,26;70,8541
2017-09-22 00:00:00;74,41;70,8331
2017-09-21 00:00:00;74,21;70,7511
2017-09-20 00:00:00;74,94;70,6801
2017-09-19 00:00:00;75,44;70,5952
2017-09-18 00:00:00;75,16;70,4383
2017-09-15 00:00:00;75,31;70,311
2017-09-14 00:00:00;74,77;70,1723
2017-09-13 00:00:00;75,21;70,1189
2017-09-12 00:00:00;74,68;70,024
2017-09-11 00:00:00;74,76;69,9534
2017-09-08 00:00:00;73,98;69,8274
2017-09-07 00:00:00;74,34;69,6868
2017-09-06 00:00:00;73,4;69,5793
2017-09-05 00:00:00;73,61;69,5319
2017-09-01 00:00:00;73,94;69,4559
2017-08-31 00:00:00;74,77;69,3774
2017-08-30 00:00:00;74,01;69,2343
2017-08-29 00:00:00;73,05;69,1326
2017-08-28 00:00:00;72,83;69,0919
2017-08-25 00:00:00;72,82;69,0673
2017-08-24 00:00:00;72,69;69,0593
2017-08-23 00:00:00;72,72;69,0633
2017-08-22 00:00:00;73,16;69,108
2017-08-21 00:00:00;72,15;69,1383
2017-08-18 00:00:00;72,49;69,1889
2017-08-17 00:00:00;72,4;69,2322
2017-08-16 00:00:00;73,65;69,3003
2017-08-15 00:00:00;73,22;69,2916
2017-08-14 00:00:00;73,59;69,2769
2017-08-11 00:00:00;72,5;69,2655
2017-08-10 00:00:00;71,41;69,2788
2017-08-09 00:00:00;72,47;69,2959
2017-08-08 00:00:00;72,79;69,2333
2017-08-07 00:00:00;72,4;69,1005
2017-08-04 00:00:00;72,68;68,9857
2017-08-03 00:00:00;72,15;68,833
2017-08-02 00:00:00;72,26;68,6632
2017-08-01 00:00:00;72,58;68,5124
2017-07-31 00:00:00;72,7;68,3033
2017-07-28 00:00:00;73,04;68,1245
2017-07-27 00:00:00;73,16;67,9087
2017-07-26 00:00:00;74,05;67,7493
2017-07-25 00:00:00;74,19;67,5198
2017-07-24 00:00:00;73,6;67,3462
2017-07-21 00:00:00;73,79;67,2329
2017-07-20 00:00:00;74,22;67,0654
2017-07-19 00:00:00;73,86;66,8781
2017-07-18 00:00:00;73,3;66,6908
2017-07-17 00:00:00;73,35;66,5755
2017-07-14 00:00:00;72,78;66,4167
2017-07-13 00:00:00;71,77;66,2801
2017-07-12 00:00:00;71,15;66,2089
2017-07-11 00:00:00;69,99;66,1852
2017-07-10 00:00:00;69,98;66,1753
2017-07-07 00:00:00;69,46;66,1914
2017-07-06 00:00:00;68,57;66,3095
2017-07-05 00:00:00;69,08;66,4906
2017-07-03 00:00:00;68,17;66,6538
2017-06-30 00:00:00;68,93;66,8487
2017-06-29 00:00:00;68,49;66,9829
2017-06-28 00:00:00;69,8;67,0593
2017-06-27 00:00:00;69,21;67,0612
2017-06-26 00:00:00;70,53;67,1181
2017-06-23 00:00:00;71,21;67,0911
2017-06-22 00:00:00;70,26;67,0156
2017-06-21 00:00:00;70,27;66,945
2017-06-20 00:00:00;69,91;66,8696
2017-06-19 00:00:00;70,87;66,8003
2017-06-16 00:00:00;70;66,6495
2017-06-15 00:00:00;69,9;66,5409
2017-06-14 00:00:00;70,27;66,4261
2017-06-13 00:00:00;70,65;66,3854
2017-06-12 00:00:00;69,78;66,2619
2017-06-09 00:00:00;70,32;66,1774
2017-06-08 00:00:00;71,95;66,0711
2017-06-07 00:00:00;72,39;65,9275
2017-06-06 00:00:00;72,52;65,7503
2017-06-05 00:00:00;72,28;65,5623
2017-06-02 00:00:00;71,76;65,3884
2017-06-01 00:00:00;70,1;65,2303
2017-05-31 00:00:00;69,84;65,1636
2017-05-30 00:00:00;70,41;65,1196
2017-05-26 00:00:00;69,96;65,0538
2017-05-25 00:00:00;69,62;64,9645
2017-05-24 00:00:00;68,77;64,8824
2017-05-23 00:00:00;68,68;64,8199
2017-05-22 00:00:00;68,45;64,7658
2017-05-19 00:00:00;67,69;64,7043
2017-05-18 00:00:00;67,71;64,6255
2017-05-17 00:00:00;67,48;64,5034
2017-05-16 00:00:00;69,41;64,3704
2017-05-15 00:00:00;68,43;64,1624
2017-05-12 00:00:00;68,38;64,0233
2017-05-11 00:00:00;68,46;63,8615
2017-05-10 00:00:00;69,31;63,7092
2017-05-09 00:00:00;69,04;63,5286
2017-05-08 00:00:00;68,94;63,363
2017-05-05 00:00:00;69;63,2093
2017-05-04 00:00:00;68,81;63,0551
2017-05-03 00:00:00;69,08;62,9018
2017-05-02 00:00:00;69,3;62,7438
2017-05-01 00:00:00;69,41;62,567
2017-04-28 00:00:00;68,46;62,3995
2017-04-27 00:00:00;68,27;62,2699
2017-04-26 00:00:00;67,83;62,1378
2017-04-25 00:00:00;67,92;62,018
2017-04-24 00:00:00;67,53;61,885
2017-04-21 00:00:00;66,4;61,7648
2017-04-20 00:00:00;65,5;61,6926
2017-04-19 00:00:00;65,04;61,6704
2017-04-18 00:00:00;65,39;61,6313
2017-04-17 00:00:00;65,48;61,6096
2017-04-13 00:00:00;64,95;61,5808
2017-04-12 00:00:00;65,23;61,5662
2017-04-11 00:00:00;65,48;61,5436
2017-04-10 00:00:00;65,53;61,4931
2017-04-07 00:00:00;65,68;61,4544
2017-04-06 00:00:00;65,73;61,4191
2017-04-05 00:00:00;65,56;61,3719
2017-04-04 00:00:00;65,73;61,345
2017-04-03 00:00:00;65,55;61,2823
2017-03-31 00:00:00;65,86;61,2219
2017-03-30 00:00:00;65,71;61,146
2017-03-29 00:00:00;65,47;61,0658
2017-03-28 00:00:00;65,29;61,0408
2017-03-27 00:00:00;65,1;60,9791
2017-03-24 00:00:00;64,98;60,938
2017-03-23 00:00:00;64,87;60,9211
2017-03-22 00:00:00;65,03;60,9093
2017-03-21 00:00:00;64,21;60,8777
2017-03-20 00:00:00;64,93;60,8909
2017-03-17 00:00:00;64,87;60,8763
2017-03-16 00:00:00;64,64;60,8597
2017-03-15 00:00:00;64,75;60,8546
2017-03-14 00:00:00;64,41;60,8461
2017-03-13 00:00:00;64,71;60,8424
2017-03-10 00:00:00;64,93;60,7908
2017-03-09 00:00:00;64,73;60,7316
2017-03-08 00:00:00;64,99;60,6481
2017-03-07 00:00:00;64,4;60,5566
2017-03-06 00:00:00;64,27;60,5027
2017-03-03 00:00:00;64,25;60,4569
2017-03-02 00:00:00;64,01;60,388
2017-03-01 00:00:00;64,94;60,3498
2017-02-28 00:00:00;63,98;60,3178
2017-02-27 00:00:00;64,23;60,3536
2017-02-24 00:00:00;64,62;60,408
2017-02-23 00:00:00;64,62;60,3733
2017-02-22 00:00:00;64,36;60,311
2017-02-21 00:00:00;64,49;60,2534
2017-02-17 00:00:00;64,62;60,1634
2017-02-16 00:00:00;64,52;60,057
2017-02-15 00:00:00;64,53;59,9346
2017-02-14 00:00:00;64,57;59,8212
2017-02-13 00:00:00;64,72;59,7073
2017-02-10 00:00:00;64;59,6126
2017-02-09 00:00:00;64,06;59,5474
2017-02-08 00:00:00;63,34;59,5066
2017-02-07 00:00:00;63,43;59,4729
2017-02-06 00:00:00;63,64;59,4359
2017-02-03 00:00:00;63,68;59,3984
2017-02-02 00:00:00;63,17;59,3337
2017-02-01 00:00:00;63,58;59,2929
2017-01-31 00:00:00;64,65;59,246
2017-01-30 00:00:00;65,13;59,1283
2017-01-27 00:00:00;65,78;59,0238
2017-01-26 00:00:00;64,27;58,893
2017-01-25 00:00:00;63,68;58,8466
2017-01-24 00:00:00;63,52;58,826
2017-01-23 00:00:00;62,96;58,8274
2017-01-20 00:00:00;62,74;58,8546
2017-01-19 00:00:00;62,3;58,8921
2017-01-18 00:00:00;62,5;58,954
2017-01-17 00:00:00;62,53;58,9446
2017-01-13 00:00:00;62,7;58,9469
2017-01-12 00:00:00;62,61;58,946
2017-01-11 00:00:00;63,19;58,9633
2017-01-10 00:00:00;62,62;58,9155
2017-01-09 00:00:00;62,64;58,885
2017-01-06 00:00:00;62,84;58,8086
2017-01-05 00:00:00;62,3;58,7397
2017-01-04 00:00:00;62,3;58,6296
2017-01-03 00:00:00;62,58;58,5321
2016-12-30 00:00:00;62,14;58,376
2016-12-29 00:00:00;62,9;58,2381
2016-12-28 00:00:00;62,99;58,1144
2016-12-27 00:00:00;63,28;58,0253
2016-12-23 00:00:00;63,24;57,9001
2016-12-22 00:00:00;63,55;57,7731
2016-12-21 00:00:00;63,54;57,6254
2016-12-20 00:00:00;63,54;57,512
2016-12-19 00:00:00;63,62;57,3864
2016-12-16 00:00:00;62,3;57,2331
2016-12-15 00:00:00;62,58;57,1553
2016-12-14 00:00:00;62,68;57,0179
2016-12-13 00:00:00;62,98;56,8393
2016-12-12 00:00:00;62,17;56,5935
2016-12-09 00:00:00;61,97;56,4277
2016-12-08 00:00:00;61,01;56,2563
2016-12-07 00:00:00;61,37;56,1983
2016-12-06 00:00:00;59,95;56,1375
2016-12-05 00:00:00;60,22;56,1409
2016-12-02 00:00:00;59,25;56,052
2016-12-01 00:00:00;59,2;56,0318
2016-11-30 00:00:00;60,26;56,0243
2016-11-29 00:00:00;61,09;55,9843
2016-11-28 00:00:00;60,61;55,9109
2016-11-25 00:00:00;60,53;55,8578
2016-11-23 00:00:00;60,4;55,8191
2016-11-22 00:00:00;61,12;55,8112
2016-11-21 00:00:00;60,86;55,7862
2016-11-18 00:00:00;60,35;55,774
2016-11-17 00:00:00;60,64;55,7232
2016-11-16 00:00:00;59,65;55,5467
2016-11-15 00:00:00;58,87;55,4295
2016-11-14 00:00:00;58,12;55,355
2016-11-11 00:00:00;59,02;55,3131
2016-11-10 00:00:00;58,7;55,2386
2016-11-09 00:00:00;60,17;55,1557
2016-11-08 00:00:00;60,47;55,0132
2016-11-07 00:00:00;60,42;54,8605
2016-11-04 00:00:00;58,71;54,7496
2016-11-03 00:00:00;59,21;54,7072
2016-11-02 00:00:00;59,43;54,6388
2016-11-01 00:00:00;59,8;54,5554
2016-10-31 00:00:00;59,92;54,4362
2016-10-28 00:00:00;59,87;54,3198
2016-10-27 00:00:00;60,1;54,2141
2016-10-26 00:00:00;60,63;54,0883
2016-10-25 00:00:00;60,99;53,9673
2016-10-24 00:00:00;61;53,8257
2016-10-21 00:00:00;59,66;53,6348
2016-10-20 00:00:00;57,25;53,5309
2016-10-19 00:00:00;57,53;53,5574
2016-10-18 00:00:00;57,66;53,5682
2016-10-17 00:00:00;57,22;53,5286
2016-10-14 00:00:00;57,42;53,5151
2016-10-13 00:00:00;56,92;53,5072
2016-10-12 00:00:00;57,11;53,5197
2016-10-11 00:00:00;57,19;53,4801
2016-10-10 00:00:00;58,04;53,4494
2016-10-07 00:00:00;57,8;53,4033
2016-10-06 00:00:00;57,74;53,3293
2016-10-05 00:00:00;57,64;53,3148
2016-10-04 00:00:00;57,24;53,3158
2016-10-03 00:00:00;57,42;53,333
2016-09-30 00:00:00;57,6;53,3446
2016-09-29 00:00:00;57,4;53,3442
2016-09-28 00:00:00;58,03;53,347
2016-09-27 00:00:00;57,95;53,3404
2016-09-26 00:00:00;56,9;53,3474
2016-09-23 00:00:00;57,43;53,4
2016-09-22 00:00:00;57,82;53,4345
2016-09-21 00:00:00;57,76;53,4406
2016-09-20 00:00:00;56,81;53,4466
2016-09-19 00:00:00;56,93;53,4867
2016-09-16 00:00:00;57,25;53,5188
2016-09-15 00:00:00;57,19;53,5351
2016-09-14 00:00:00;56,26;53,5523
2016-09-13 00:00:00;56,53;53,6073
2016-09-12 00:00:00;57,05;53,6645
2016-09-09 00:00:00;56,21;53,6891
2016-09-08 00:00:00;57,43;53,7695
2016-09-07 00:00:00;57,66;53,7802
2016-09-06 00:00:00;57,61;53,7884
2016-09-02 00:00:00;57,67;53,7926
2016-09-01 00:00:00;57,59;53,7892
2016-08-31 00:00:00;57,46;53,7633
2016-08-30 00:00:00;57,89;53,7239
2016-08-29 00:00:00;58,1;53,6465
2016-08-26 00:00:00;58,03;53,5593
2016-08-25 00:00:00;58,17;53,48
2016-08-24 00:00:00;57,95;53,3724
2016-08-23 00:00:00;57,89;53,2742
2016-08-22 00:00:00;57,67;53,2051
2016-08-19 00:00:00;57,62;53,1449
2016-08-18 00:00:00;57,6;53,0796
2016-08-17 00:00:00;57,56;52,9796
2016-08-16 00:00:00;57,44;52,8865
2016-08-15 00:00:00;58,12;52,6685
2016-08-12 00:00:00;57,94;52,476
2016-08-11 00:00:00;58,3;52,2798
2016-08-10 00:00:00;58,02;52,0687
2016-08-09 00:00:00;58,2;51,86
2016-08-08 00:00:00;58,06;51,6291
2016-08-05 00:00:00;57,96;51,3759
2016-08-04 00:00:00;57,39;51,114
2016-08-03 00:00:00;56,97;50,8359
2016-08-02 00:00:00;56,58;50,5772
2016-08-01 00:00:00;56,58;50,3268
2016-07-29 00:00:00;56,68;50,076
2016-07-28 00:00:00;56,21;49,821
2016-07-27 00:00:00;56,19;49,5586
2016-07-26 00:00:00;56,76;49,2462
2016-07-25 00:00:00;56,73;48,8607
2016-07-22 00:00:00;56,57;48,5413
2016-07-21 00:00:00;55,8;48,3257
2016-07-20 00:00:00;55,91;48,1031
2016-07-19 00:00:00;53,09;47,8846
2016-07-18 00:00:00;53,96;47,7449
2016-07-15 00:00:00;53,7;47,5676
2016-07-14 00:00:00;53,74;47,4144
2016-07-13 00:00:00;53,51;47,227
2016-07-12 00:00:00;53,21;47,0567
2016-07-11 00:00:00;52,59;46,9146
2016-07-08 00:00:00;52,3;46,8633
2016-07-07 00:00:00;51,38;46,8318
2016-07-06 00:00:00;51,38;46,8623
2016-07-05 00:00:00;51,17;46,8957
2016-07-01 00:00:00;51,16;46,9401
2016-06-30 00:00:00;51,17;46,9692
2016-06-29 00:00:00;50,54;47,0299
2016-06-28 00:00:00;49,44;47,1368
2016-06-27 00:00:00;48,43;47,3015
2016-06-24 00:00:00;49,83;47,4815
2016-06-23 00:00:00;51,91;47,5769
2016-06-22 00:00:00;50,99;47,5866
2016-06-21 00:00:00;51,19;47,6144
2016-06-20 00:00:00;50,07;47,5607
2016-06-17 00:00:00;50,13;47,5861
2016-06-16 00:00:00;50,39;47,5949
2016-06-15 00:00:00;49,69;47,6144
2016-06-14 00:00:00;49,83;47,6523
2016-06-13 00:00:00;50,14;47,7279
2016-06-10 00:00:00;51,48;47,7547
2016-06-09 00:00:00;51,62;47,7392
2016-06-08 00:00:00;52,04;47,6961
2016-06-07 00:00:00;52,1;47,6322
2016-06-06 00:00:00;52,13;47,5218
2016-06-03 00:00:00;51,79;47,4248
2016-06-02 00:00:00;52,48;47,3228
2016-06-01 00:00:00;52,85;47,1857
2016-05-31 00:00:00;53;47,0273
2016-05-27 00:00:00;52,32;46,9001
2016-05-26 00:00:00;51,89;46,7704
2016-05-25 00:00:00;52,12;46,662
2016-05-24 00:00:00;51,59;46,5907
2016-05-23 00:00:00;50,03;46,5669
2016-05-20 00:00:00;50,62;46,6461
2016-05-19 00:00:00;50,32;46,6828
2016-05-18 00:00:00;50,81;46,9172
2016-05-17 00:00:00;50,51;47,1203
2016-05-16 00:00:00;51,83;47,3739
2016-05-13 00:00:00;51,08;47,5867
2016-05-12 00:00:00;51,51;47,7967
2016-05-11 00:00:00;51,05;47,9736
2016-05-10 00:00:00;51,02;48,1712
2016-05-09 00:00:00;50,07;48,338
2016-05-06 00:00:00;50,39;48,5328
2016-05-05 00:00:00;49,94;48,718
2016-05-04 00:00:00;49,87;48,9257
2016-05-03 00:00:00;49,78;49,1669
2016-05-02 00:00:00;50,61;49,3866
2016-04-29 00:00:00;49,87;49,6081
2016-04-28 00:00:00;49,9;49,87
2016-04-27 00:00:00;50,94;50,1149
2016-04-26 00:00:00;51,44;50,3038
2016-04-25 00:00:00;52,11;50,454
2016-04-22 00:00:00;51,78;50,5198
2016-04-21 00:00:00;55,78;50,6314
2016-04-20 00:00:00;55,59;50,5483
2016-04-19 00:00:00;56,39;50,4784
2016-04-18 00:00:00;56,46;50,3621
2016-04-15 00:00:00;55,65;50,2257
2016-04-14 00:00:00;55,36;50,1802
2016-04-13 00:00:00;55,35;50,1338
2016-04-12 00:00:00;54,65;50,0529
2016-04-11 00:00:00;54,31;49,9849
2016-04-08 00:00:00;54,42;49,9279
2016-04-07 00:00:00;54,46;49,819
2016-04-06 00:00:00;55,12;49,7446
2016-04-05 00:00:00;54,56;49,5851
2016-04-04 00:00:00;55,43;49,4229
2016-04-01 00:00:00;55,57;49,2667
2016-03-31 00:00:00;55,23;49,1187
2016-03-30 00:00:00;55,05;49,0139
2016-03-29 00:00:00;54,71;48,9004
2016-03-28 00:00:00;53,54;48,7244
2016-03-24 00:00:00;54,21;48,6215
2016-03-23 00:00:00;53,97;48,5245
2016-03-22 00:00:00;54,07;48,4046
2016-03-21 00:00:00;53,86;48,2718
2016-03-18 00:00:00;53,49;48,2162
2016-03-17 00:00:00;54,66;48,1395
2016-03-16 00:00:00;54,35;48,026
2016-03-15 00:00:00;53,59;47,9373
2016-03-14 00:00:00;53,17;47,8224
2016-03-11 00:00:00;53,07;47,6835
2016-03-10 00:00:00;52,05;47,5122
2016-03-09 00:00:00;52,84;47,3887
2016-03-08 00:00:00;51,65;47,2092
2016-03-07 00:00:00;51,03;47,0904
2016-03-04 00:00:00;52,03;47,0343
2016-03-03 00:00:00;52,35;47,0162
2016-03-02 00:00:00;52,95;46,9907
2016-03-01 00:00:00;52,58;46,976
2016-02-29 00:00:00;50,88;47,0562
2016-02-26 00:00:00;51,3;47,232
2016-02-25 00:00:00;52,1;47,2499
2016-02-24 00:00:00;51,36;47,193
2016-02-23 00:00:00;51,18;47,2135
2016-02-22 00:00:00;52,65;47,2249
2016-02-19 00:00:00;51,82;47,1915
2016-02-18 00:00:00;52,19;47,1137
2016-02-17 00:00:00;52,42;47,033
2016-02-16 00:00:00;51,09;46,9313
2016-02-12 00:00:00;50,5;46,9103
2016-02-11 00:00:00;49,69;47,0294
2016-02-10 00:00:00;49,71;47,1184
2016-02-09 00:00:00;49,28;47,2585
2016-02-08 00:00:00;49,41;47,3963
2016-02-05 00:00:00;50,16;47,5295
2016-02-04 00:00:00;52;47,6212
2016-02-03 00:00:00;52,16;47,7148
2016-02-02 00:00:00;53;47,8467
2016-02-01 00:00:00;54,71;47,9288
2016-01-29 00:00:00;55,09;47,9639
2016-01-28 00:00:00;52,055;48,0196
2016-01-27 00:00:00;51,22;48,2247
2016-01-26 00:00:00;52,17;48,4405
2016-01-25 00:00:00;51,79;48,6002
2016-01-22 00:00:00;52,29;48,7841
2016-01-21 00:00:00;50,48;48,9238
2016-01-20 00:00:00;50,79;49,1223
2016-01-19 00:00:00;50,56;49,2747
2016-01-15 00:00:00;50,99;49,5092
2016-01-14 00:00:00;53,11;49,7437
2016-01-13 00:00:00;51,64;49,8391
2016-01-12 00:00:00;52,78;49,9988
2016-01-11 00:00:00;52,3;50,0572
2016-01-08 00:00:00;52,33;50,1927
2016-01-07 00:00:00;52,17;50,3137
2016-01-06 00:00:00;54,05;50,4788
2016-01-05 00:00:00;55,05;50,5591
2016-01-04 00:00:00;54,8;50,5984
2015-12-31 00:00:00;55,48;50,571
2015-12-30 00:00:00;56,31;50,5587
2015-12-29 00:00:00;56,55;50,509
2015-12-28 00:00:00;55,95;50,4086
2015-12-24 00:00:00;55,67;50,3164
2015-12-23 00:00:00;55,82;50,226
2015-12-22 00:00:00;55,35;50,1544
2015-12-21 00:00:00;54,83;50,1015
2015-12-18 00:00:00;54,13;50,0723
2015-12-17 00:00:00;55,7;50,0636
2015-12-16 00:00:00;56,13;49,9792
2015-12-15 00:00:00;55,2;49,835
2015-12-14 00:00:00;55,14;49,753
2015-12-11 00:00:00;54,06;49,6317
2015-12-10 00:00:00;55,27;49,5815
2015-12-09 00:00:00;54,98;49,4911
2015-12-08 00:00:00;55,79;49,4075
2015-12-07 00:00:00;55,81;49,3165
